res_id,ability,age,educyears,isfarmer,yearsfarming,yearsmanagingfarm,outsidewage,worriedaboutcropprices,worriedaboutcropyields
6830,74,39,,Yes,30,24,100000,Not at all,Not at all
6836,73,42,3,Yes,30,30,250000,Not at all,Not at all
6837,64,50,1,Yes,40,11,9999999999,Not at all,Not at all
6838,81,50,,Yes,35,22,9999999999,All the time,All the time
6840,69,59,10,Yes,40,40,100000,Not at all,Not at all
6841,69,44,,Yes,34,22,12000,Not at all,Sometimes
6842,72,59,,Yes,49,2,9999999999,Not at all,Not at all
6843,55,43,,Yes,28,6,9999999999,Not at all,Sometimes
6844,56,32,,Yes,19,1,9999999999,Sometimes,Not at all
6845,67,50,2,Yes,40,1,9999999999,Not at all,Sometimes
6846,84,55,,Yes,45,2,9999999999,Sometimes,Sometimes
6847,47,58,1,Yes,50,2,50000,Sometimes,Sometimes
6848,69,28,,Yes,6,2,9999999999,Sometimes,Sometimes
6850,79,50,3,Yes,30,20,9999999999,Sometimes,Sometimes
6851,69,75,,Yes,65,7,9999999999,All the time,All the time
6852,72,60,,Yes,43,43,9999999999,All the time,All the time
6853,66,30,1,Yes,15,15,9999999999,All the time,All the time
6854,63,62,,Yes,47,47,9999999999,Sometimes,Sometimes
6855,73,58,,Yes,40,3,9999999999,All the time,Sometimes
6856,52,23,,Yes,10,8,75000,Not at all,Not at all
6887,76,46,,Yes,36,3,9999999999,All the time,Not at all
6888,86,62,,Yes,25,4,9999999999,All the time,Not at all
6889,77,69,,Yes,59,5,3000000000,All the time,All the time
6890,74,54,,Yes,15,1,9999999999,All the time,Not at all
6891,71,62,,Yes,35,3,9999999999,Sometimes,All the time
6892,79,80,,Yes,48,44,9999999999,All the time,Not at all
6893,45,74,,Yes,70,20,9999999999,All the time,All the time
6894,58,25,,Yes,20,15,9999999999,All the time,Not at all
6895,60,25,,Yes,7,1,9999999999,All the time,Not at all
6896,82,30,,Yes,15,5,9999999999,All the time,All the time
6897,59,68,,Yes,50,1,9999999999,All the time,Not at all
6898,59,60,,Yes,53,10,9999999999,All the time,All the time
6899,51,68,,Yes,20,1,9999999999,All the time,All the time
6900,42,70,,Yes,68,6,9999999999,All the time,All the time
6901,69,40,,Yes,32,3,9999999999,All the time,Not at all
6902,80,42,3,Yes,20,1,9999999999,All the time,Not at all
6903,66,73,,Yes,7,6,9999999999,Not at all,All the time
6904,91,29,,Yes,9,2,9999999999,All the time,Not at all
6905,62,60,,Yes,11,9,9999999999,All the time,Not at all
6906,77,40,,Yes,32,3,9999999999,All the time,Not at all
6907,62,50,,Yes,38,2,9999999999,All the time,Not at all
6908,77,36,,Yes,26,2,9999999999,All the time,All the time
6909,67,40,,Yes,30,3,9999999999,All the time,All the time
6910,27,50,,Yes,40,3,9999999999,Sometimes,Sometimes
6911,31,43,4,Yes,17,2,9999999999,All the time,All the time
6912,28,39,,Yes,5,5,9999999999,All the time,Sometimes
6913,32,38,,Yes,10,3,9999999999,Sometimes,Sometimes
6914,22,62,,Yes,52,47,9999999999,All the time,Sometimes
6915,34,29,,Yes,19,9,9999999999,All the time,All the time
6916,32,48,10,No,,,,,
6917,33,36,6,Yes,10,10,9999999999,Sometimes,Not at all
6918,36,22,5,Yes,18,1,9999999999,All the time,Not at all
6919,27,55,,Yes,45,20,9999999999,Sometimes,All the time
6920,23,46,,Yes,38,25,9999999999,Sometimes,Sometimes
6921,29,64,,Yes,49,49,9999999999,All the time,Not at all
6922,27,30,,Yes,6,6,9999999999,Sometimes,All the time
6923,28,48,,Yes,40,28,9999999999,All the time,Sometimes
6924,63,25,9,Yes,15,1,9999999999,All the time,Sometimes
6925,76,56,13,Yes,45,3,9999999999,All the time,Not at all
6926,57,35,7,Yes,25,1,9999999999,All the time,Not at all
6927,27,70,,Yes,50,30,9999999999,All the time,Sometimes
6928,35,35,5,Yes,20,15,9999999999,Sometimes,Sometimes
6929,34,60,2,Yes,50,4,9999999999,Sometimes,Sometimes
6930,25,50,,Yes,30,20,9999999999,Sometimes,All the time
6931,30,25,,Yes,6,4,9999999999,All the time,Sometimes
6932,28,40,,Yes,25,10,9999999999,Sometimes,Sometimes
6933,31,60,,Yes,40,2,9999999999,Sometimes,Sometimes
6935,68,33,16,Yes,16,1,180000,All the time,Sometimes
6936,31,42,,Yes,29,2,9999999999,Not at all,Not at all
6937,27,50,,Yes,40,2,9999999999,Sometimes,Sometimes
6938,74,63,,Yes,50,3,9999999999,Sometimes,Sometimes
6939,72,64,6,Yes,30,25,9999999999,All the time,All the time
6940,65,60,,Yes,50,2,9999999999,All the time,Sometimes
6941,70,56,,Yes,40,17,9999999999,All the time,Sometimes
6942,67,70,,Yes,50,40,9999999999,All the time,All the time
6943,72,47,,Yes,32,1,9999999999,Sometimes,Sometimes
6944,73,61,,Yes,53,35,9999999999,All the time,All the time
6945,78,49,2,Yes,41,12,9999999999,All the time,All the time
6946,73,59,,Yes,33,2,9999999999,All the time,All the time
6947,80,48,,Yes,30,2,9999999999,All the time,Sometimes
6948,52,67,,Yes,50,4,9999999999,Sometimes,Sometimes
6949,68,67,,Yes,50,3,9999999999,Sometimes,Sometimes
6950,87,67,,Yes,50,4,9999999999,All the time,Sometimes
6951,63,59,,Yes,35,2,9999999999,Sometimes,All the time
6952,69,28,1,Yes,20,1,9999999999,All the time,All the time
6953,60,35,3,Yes,20,8,9999999999,All the time,All the time
6954,74,65,,Yes,57,30,9999999999,Not at all,All the time
6955,58,40,,Yes,30,25,9999999999,All the time,All the time
6956,48,53,,Yes,45,20,9999999999,All the time,All the time
6957,58,62,,Yes,48,3,9999999999,All the time,All the time
6958,74,78,,Yes,60,50,9999999999,All the time,Sometimes
6959,61,71,,Yes,50,17,9999999999,All the time,All the time
6960,68,33,,Yes,20,10,9999999999,All the time,All the time
6961,88,63,,Yes,50,4,9999999999,All the time,All the time
6962,76,50,2,Yes,42,15,9999999999,All the time,All the time
6963,60,75,,Yes,50,40,9999999999,All the time,All the time
6964,92,60,,Yes,40,4,9999999999,All the time,All the time
6965,82,74,,Yes,65,15,9999999999,All the time,All the time
6966,77,74,2,Yes,50,49,9999999999,All the time,All the time
6967,74,30,4,Yes,22,10,9999999999,Sometimes,All the time
6968,34,23,,Yes,15,1,9999999999,Sometimes,Not at all
6969,27,49,,Yes,23,2,9999999999,Sometimes,Sometimes
6970,28,50,,Yes,30,20,9999999999,All the time,All the time
6971,34,35,4,Yes,20,1,9999999999,Sometimes,All the time
6972,26,40,,Yes,30,2,9999999999,Not at all,All the time
6973,30,40,,Yes,25,8,9999999999,Sometimes,Sometimes
6974,27,70,,Yes,50,25,9999999999,Sometimes,Sometimes
6975,30,45,,Yes,30,10,9999999999,Sometimes,Sometimes
6976,32,43,,Yes,27,12,9999999999,All the time,Sometimes
6977,57,36,,Yes,25,15,9999999999,Sometimes,All the time
6978,68,44,,Yes,30,15,9999999999,Sometimes,All the time
6979,63,62,,Yes,50,30,9999999999,All the time,Not at all
6980,54,78,,Yes,70,20,9999999999,Not at all,All the time
6981,31,49,3,Yes,35,25,25000,All the time,Sometimes
6982,26,39,,Yes,30,22,9999999999,Not at all,All the time
6983,27,58,7,Yes,45,42,9999999999,Not at all,All the time
6984,32,30,,Yes,20,15,9999999999,All the time,All the time
6985,28,18,,Yes,11,5,9999999999,All the time,All the time
6986,23,50,,Yes,40,35,9999999999,All the time,All the time
6987,28,25,,Yes,18,2,9999999999,All the time,All the time
6988,28,50,,Yes,42,37,9999999999,Not at all,All the time
6989,34,30,,Yes,15,7,9999999999,Sometimes,All the time
6990,33,27,,Yes,7,2,9999999999,Sometimes,Sometimes
6991,31,45,,Yes,33,30,9999999999,Not at all,All the time
6992,23,48,,Yes,25,20,9999999999,Not at all,All the time
6993,27,55,,Yes,30,5,9999999999,Not at all,All the time
6994,32,43,,Yes,27,8,9999999999,Sometimes,Sometimes
6995,30,42,,Yes,35,20,9999999999,All the time,All the time
6996,32,50,,Yes,35,7,9999999999,All the time,Sometimes
6997,33,20,,Yes,5,5,9999999999,Sometimes,Sometimes
6998,32,32,,Yes,22,9,9999999999,Sometimes,Sometimes
6999,34,30,,Yes,18,9,9999999999,All the time,Sometimes
7001,57,18,,Yes,7,3,9999999999,Sometimes,Not at all
7002,68,41,,Yes,30,26,750000,Not at all,Sometimes
7003,60,55,,Yes,45,30,100000,Sometimes,Not at all
7004,61,50,,Yes,40,10,9999999999,Sometimes,Sometimes
7005,74,42,4,Yes,28,18,9999999999,Not at all,Sometimes
7006,46,27,,Yes,10,5,9999999999,All the time,All the time
7007,46,30,,Yes,23,5,9999999999,All the time,All the time
7008,54,50,,Yes,40,1,9999999999,Sometimes,All the time
7009,51,18,,Yes,10,3,9999999999,Sometimes,Sometimes
7010,48,32,,Yes,18,7,9999999999,Sometimes,All the time
7011,54,45,,Yes,37,1,9999999999,Sometimes,Not mentioned
7012,69,52,,Yes,48,2,9999999999,Sometimes,Sometimes
7013,64,32,,Yes,15,9,9999999999,Sometimes,Sometimes
7014,81,31,,Yes,15,1,70000,Not at all,Sometimes
7015,63,45,,Yes,38,2,9999999999,All the time,Sometimes
7016,69,35,,Yes,30,1,9999999999,All the time,All the time
7017,62,32,,Yes,32,25,9999999999,Sometimes,Sometimes
7018,50,28,,Yes,17,4,9999999999,All the time,All the time
7019,54,70,,Yes,50,4,9999999999,Not at all,Not at all
7020,93,45,,Yes,30,7,9999999999,Sometimes,Sometimes
7021,72,46,,Yes,40,1,9999999999,Not at all,All the time
7022,64,40,,Yes,40,9,9999999999,Sometimes,Sometimes
7023,64,38,,Yes,30,11,9999999999,Sometimes,All the time
7024,44,20,,Yes,5,3,9999999999,Sometimes,All the time
7025,82,57,,Yes,40,11,9999999999,Sometimes,Sometimes
7026,80,38,,Yes,30,6,9999999999,Not at all,All the time
7027,48,32,,Yes,15,11,9999999999,Sometimes,All the time
7028,56,34,,Yes,20,1,40000,Not at all,Not at all
7029,61,54,,Yes,30,2,9999999999,Sometimes,Sometimes
7030,62,42,,Yes,32,1,9999999999,Sometimes,Sometimes
7031,61,32,,Yes,20,9,9999999999,Sometimes,Sometimes
7032,68,34,,Yes,28,22,9999999999,Sometimes,Sometimes
7033,52,18,3,Yes,3,3,9999999999,Sometimes,All the time
7034,62,40,,Yes,20,10,9999999999,Not at all,Sometimes
7035,89,48,,Yes,30,3,9999999999,Not at all,All the time
7036,56,38,,Yes,20,6,9999999999,Not at all,Sometimes
7037,70,60,,Yes,58,10,9999999999,Sometimes,Sometimes
7038,47,36,,Yes,30,16,9999999999,All the time,All the time
7039,59,39,,Yes,10,8,9999999999,Sometimes,All the time
7040,78,55,,Yes,30,5,9999999999,Not at all,All the time
7041,46,35,,Yes,20,18,9999999999,Not at all,Not at all
7042,79,36,,Yes,15,2,9999999999,Sometimes,Not at all
7043,50,46,,Yes,36,26,9999999999,Not at all,Sometimes
7044,74,48,,Yes,30,20,9999999999,Not at all,All the time
7045,63,46,,Yes,35,9,9999999999,Sometimes,All the time
7046,68,55,,Yes,40,16,9999999999,Sometimes,All the time
7047,60,53,,Yes,30,5,9999999999,Not at all,All the time
7048,53,30,4,Yes,10,2,9999999999,Not at all,All the time
7049,53,65,3,Yes,58,15,9999999999,All the time,Not at all
7050,57,24,5,Yes,12,5,9999999999,Sometimes,Sometimes
7051,72,48,,Yes,38,11,9999999999,Sometimes,All the time
7052,78,25,,Yes,9,2,9999999999,Sometimes,All the time
7053,57,47,,Yes,20,17,9999999999,Sometimes,All the time
7054,59,38,,Yes,31,11,9999999999,All the time,All the time
7055,69,36,,Yes,28,8,9999999999,Sometimes,Sometimes
7056,63,22,,Yes,15,3,9999999999,Sometimes,Sometimes
7057,40,62,,Yes,42,15,9999999999,Sometimes,All the time
7058,66,26,,Yes,20,7,9999999999,Sometimes,Not at all
7059,49,25,,Yes,18,10,9999999999,Sometimes,All the time
7060,85,40,,Yes,30,25,200000,Sometimes,Sometimes
7061,73,30,,Yes,20,9,9999999999,Sometimes,Not at all
7062,50,26,,Yes,26,1,9999999999,Sometimes,Not at all
7063,72,37,,Yes,22,8,9999999999,Not at all,All the time
7064,82,48,,Yes,40,2,9999999999,Sometimes,All the time
7065,45,31,,Yes,7,1,9999999999,All the time,Sometimes
7066,86,45,,Yes,30,4,300000,Sometimes,Sometimes
7067,91,60,,Yes,40,9,9999999999,Sometimes,Sometimes
7068,60,26,,Yes,20,16,100000,Sometimes,Sometimes
7069,67,41,,Yes,31,15,9999999999,All the time,All the time
7070,60,50,,Yes,35,25,9999999999,Sometimes,All the time
7071,66,45,,Yes,30,20,9999999999,All the time,All the time
7072,59,30,3,Yes,24,20,9999999999,Not at all,All the time
7073,73,58,,Yes,38,25,9999999999,Sometimes,Sometimes
7074,54,56,,Yes,50,40,9999999999,Sometimes,All the time
7075,52,30,,Yes,23,6,9999999999,All the time,All the time
7076,60,18,,Yes,15,15,9999999999,Sometimes,Not at all
7077,55,20,,Yes,10,4,9999999999,Sometimes,Sometimes
7078,83,40,,Yes,25,2,9999999999,Not at all,Sometimes
7079,53,48,,Yes,30,5,9999999999,Not at all,All the time
7080,83,40,,Yes,30,5,9999999999,Sometimes,All the time
7081,64,42,,Yes,32,1,9999999999,Not at all,All the time
7082,46,50,,Yes,42,2,9999999999,All the time,All the time
7083,66,50,,Yes,35,2,9999999999,Not at all,Sometimes
7084,54,48,,Yes,31,1,9999999999,All the time,Not at all
7085,51,38,,Yes,31,8,9999999999,All the time,All the time
7086,69,40,,Yes,33,15,9999999999,All the time,All the time
7087,68,39,,Yes,30,20,9999999999,Sometimes,Sometimes
7088,68,35,,Yes,30,20,9999999999,Sometimes,Sometimes
7089,64,20,,Yes,9,4,9999999999,Sometimes,Sometimes
7090,54,55,,Yes,20,10,9999999999,All the time,All the time
7091,56,30,2,Yes,16,14,70000,Not at all,Sometimes
7092,68,34,4,Yes,26,20,9999999999,Sometimes,Not at all
7093,51,35,,Yes,28,15,9999999999,All the time,All the time
7094,72,32,,Yes,28,24,9999999999,Sometimes,Not at all
7095,56,28,,Yes,10,3,9999999999,Sometimes,Sometimes
7096,63,18,,Yes,10,8,9999999999,Not at all,Sometimes
7097,79,45,,Yes,28,22,9999999999,Not at all,Sometimes
7098,81,45,,Yes,20,3,9999999999,Sometimes,All the time
7099,66,40,,Yes,10,2,9999999999,Sometimes,All the time
7100,62,40,,Yes,23,16,9999999999,All the time,All the time
7101,66,35,,Yes,22,1,9999999999,Sometimes,Sometimes
7102,70,38,,Yes,22,7,9999999999,Sometimes,Sometimes
7103,61,42,,Yes,32,6,9999999999,Sometimes,Sometimes
7104,54,45,,Yes,25,1,9999999999,Not at all,Sometimes
7105,53,26,,Yes,20,8,9999999999,Sometimes,Sometimes
7106,74,47,,Yes,58,3,9999999999,Not at all,Not at all
7107,62,45,,Yes,30,9,9999999999,Sometimes,Sometimes
7108,75,45,,Yes,30,2,9999999999,Sometimes,All the time
7109,56,34,,Yes,28,15,9999999999,Sometimes,Sometimes
7110,63,31,,Yes,20,8,9999999999,Sometimes,Sometimes
7111,44,18,,Yes,3,1,9999999999,Sometimes,All the time
7112,78,37,,Yes,20,10,9999999999,Not at all,Not at all
7113,54,24,,Yes,12,5,9999999999,Sometimes,All the time
7114,65,75,3,Yes,60,20,300000,Sometimes,All the time
7115,72,40,,Yes,40,10,9999999999,Sometimes,All the time
7116,76,40,,Yes,28,8,9999999999,Not at all,All the time
7117,61,45,,Yes,20,6,9999999999,Sometimes,All the time
7118,58,35,,Yes,30,5,9999999999,Sometimes,All the time
7119,76,30,,Yes,20,6,9999999999,Sometimes,Sometimes
7120,61,60,,Yes,40,10,9999999999,Sometimes,Sometimes
7121,62,27,,Yes,5,2,9999999999,Not at all,All the time
7122,58,48,,Yes,25,5,9999999999,Not at all,Not at all
7123,66,25,,Yes,15,1,80000,Sometimes,Not at all
7124,57,29,,Yes,19,1,9999999999,Sometimes,Sometimes
7125,68,35,,Yes,25,1,9999999999,Sometimes,Not at all
7126,54,32,,Yes,25,1,9999999999,Sometimes,Sometimes
7127,53,23,3,Yes,25,1,150000,Sometimes,Not at all
7128,44,20,,Yes,5,1,9999999999,Sometimes,All the time
7129,49,26,,Yes,19,8,9999999999,All the time,All the time
7130,64,20,,Yes,9,6,150000,All the time,Not at all
7131,61,45,,Yes,23,7,9999999999,Not at all,Sometimes
7132,61,46,,Yes,39,16,9999999999,All the time,All the time
7133,45,26,,Yes,19,6,9999999999,All the time,All the time
7134,57,35,,Yes,28,9,9999999999,Sometimes,All the time
7135,60,53,,Yes,30,10,9999999999,Sometimes,Sometimes
7136,64,30,,Yes,30,5,9999999999,Sometimes,Sometimes
7137,63,44,,Yes,32,8,9999999999,Sometimes,Sometimes
7138,53,50,,Yes,32,28,9999999999,Sometimes,Not at all
7139,77,35,,Yes,22,10,9999999999,Sometimes,Sometimes
7140,50,40,,Yes,33,10,9999999999,All the time,All the time
7141,66,51,,Yes,41,25,9999999999,All the time,Not mentioned
7142,45,21,,Yes,14,3,9999999999,All the time,All the time
7143,66,50,,Yes,42,21,9999999999,All the time,Not at all
7144,56,48,,Yes,40,20,9999999999,All the time,All the time
7145,63,40,,Yes,30,22,9999999999,Sometimes,Sometimes
7146,61,52,,Yes,35,5,9999999999,Sometimes,All the time
7147,61,60,,Yes,45,30,9999999999,All the time,All the time
7148,63,60,,Yes,40,25,9999999999,Sometimes,Sometimes
7149,75,70,,Yes,62,2,9999999999,Sometimes,Sometimes
7150,69,25,,Yes,10,3,9999999999,Sometimes,Sometimes
7151,43,25,,Yes,10,2,9999999999,Not at all,All the time
7152,60,22,,Yes,14,10,90000,Not at all,Sometimes
7153,48,70,,Yes,50,20,9999999999,Not at all,All the time
7154,42,50,,Yes,40,28,100000,All the time,Not at all
7155,58,22,,Yes,18,14,9999999999,Not at all,Sometimes
7156,68,42,,Yes,35,10,9999999999,Not at all,All the time
7157,63,39,,Yes,32,3,9999999999,Not at all,All the time
7158,73,45,,Yes,40,6,9999999999,Not at all,All the time
7159,70,45,,Yes,29,8,9999999999,Not at all,Not at all
7160,95,45,,Yes,35,10,9999999999,Sometimes,Sometimes
7161,67,40,,Yes,30,8,9999999999,Sometimes,Sometimes
7162,55,42,,Yes,30,2,50000,Not at all,All the time
7163,57,56,,Yes,36,3,9999999999,Not at all,All the time
7164,65,40,,Yes,20,3,9999999999,Not at all,Sometimes
7165,69,55,,Yes,40,2,9999999999,Sometimes,Sometimes
7166,67,39,,Yes,30,9,9999999999,All the time,Not at all
7167,70,35,,Yes,11,9,9999999999,Sometimes,Sometimes
7168,57,40,,Yes,30,9,9999999999,Sometimes,Sometimes
7169,61,30,5,Yes,20,9,9999999999,All the time,Not at all
7170,78,30,,Yes,10,6,9999999999,Sometimes,Sometimes
7171,61,18,5,Yes,10,2,9999999999,Sometimes,Sometimes
7172,63,25,,Yes,11,5,9999999999,Not mentioned,Sometimes
7173,52,35,,Yes,20,8,9999999999,Sometimes,Sometimes
7174,74,25,,Yes,17,1,9999999999,Not at all,All the time
7175,50,60,,Yes,30,10,9999999999,Sometimes,Sometimes
7176,62,51,,Yes,30,24,9999999999,Not at all,Sometimes
7177,57,20,4,Yes,10,5,9999999999,Sometimes,Sometimes
7178,57,34,,Yes,20,10,9999999999,Sometimes,Sometimes
7179,71,25,,Yes,15,10,80000,Not at all,All the time
7180,51,50,,Yes,30,20,9999999999,Sometimes,Not at all
7181,70,45,,Yes,38,3,9999999999,Not at all,Sometimes
7182,49,65,,Yes,50,2,9999999999,Not at all,All the time
7183,64,30,,Yes,10,5,80000,Not at all,Sometimes
7184,67,55,,Yes,40,7,9999999999,Sometimes,All the time
7185,85,42,,Yes,30,2,9999999999,Not at all,Sometimes
7186,67,33,,Yes,50,2,9999999999,Not at all,Sometimes
7187,51,48,,Yes,41,2,9999999999,All the time,All the time
7188,44,26,3,Yes,9,3,9999999999,Sometimes,Sometimes
7189,62,38,,Yes,25,1,9999999999,Sometimes,Sometimes
7190,50,40,,Yes,33,1,9999999999,All the time,All the time
7191,65,50,,Yes,30,1,9999999999,Sometimes,Sometimes
7192,69,52,6,Yes,40,3,100000,Not at all,All the time
7193,86,60,,Yes,40,30,50000,Not at all,Not at all
7194,84,28,,Yes,20,4,200000,Sometimes,All the time
7195,72,53,3,Yes,43,1,9999999999,Sometimes,Sometimes
7196,71,37,,Yes,20,10,9999999999,Sometimes,All the time
7197,28,42,,Yes,30,10,9999999999,Sometimes,Sometimes
7198,54,35,,Yes,28,15,9999999999,All the time,All the time
7199,66,34,,Yes,25,11,9999999999,Sometimes,All the time
7200,56,38,,Yes,30,20,9999999999,Sometimes,Sometimes
7201,48,37,,Yes,25,9,9999999999,Sometimes,All the time
7202,56,40,,Yes,20,5,9999999999,Sometimes,All the time
7203,77,65,,Yes,45,40,9999999999,Sometimes,Not at all
7204,46,40,,Yes,20,4,9999999999,Not at all,All the time
7205,61,28,,Yes,10,4,9999999999,Not at all,All the time
7206,49,28,,Yes,10,5,9999999999,Sometimes,Sometimes
7207,52,50,,Yes,30,10,9999999999,Not at all,All the time
7208,68,50,,Yes,35,5,9999999999,Not at all,All the time
7209,62,40,,Yes,20,5,9999999999,Not at all,Sometimes
7210,56,38,,Yes,30,15,9999999999,Not at all,All the time
7211,79,45,,Yes,38,21,9999999999,Sometimes,All the time
7212,60,36,2,Yes,29,25,80000,Not at all,Sometimes
7213,60,50,,Yes,43,25,9999999999,Sometimes,All the time
7214,69,25,,Yes,18,2,9999999999,Sometimes,All the time
7215,62,31,,Yes,24,20,9999999999,Not at all,Sometimes
7216,74,40,,Yes,30,1,9999999999,Sometimes,Sometimes
7217,65,25,,Yes,18,3,9999999999,Sometimes,Sometimes
7218,70,44,,Yes,30,2,178000,Sometimes,Sometimes
7219,72,34,,Yes,20,5,9999999999,Not at all,Not at all
7220,72,28,,Yes,19,1,9999999999,Not at all,Not at all
7221,74,38,,Yes,30,22,9999999999,Sometimes,Sometimes
7222,62,55,,Yes,40,10,9999999999,Not at all,All the time
7223,84,46,,Yes,35,20,9999999999,Not at all,Sometimes
7224,87,44,,Yes,30,30,9999999999,Not at all,All the time
7225,65,44,,Yes,30,30,9999999999,Not at all,Not at all
7226,61,31,,Yes,20,20,9999999999,Not at all,Sometimes
7227,59,40,,Yes,33,8,9999999999,Not at all,All the time
7228,79,36,,Yes,22,2,9999999999,Not at all,All the time
7229,74,40,,Yes,30,24,9999999999,All the time,Not at all
7230,54,37,,Yes,30,24,9999999999,Not at all,All the time
7231,63,40,,Yes,20,2,9999999999,Sometimes,All the time
7232,67,37,,Yes,20,5,9999999999,Sometimes,All the time
7233,68,35,,Yes,20,1,9999999999,Sometimes,Not at all
7234,64,40,,Yes,33,7,9999999999,Sometimes,All the time
7235,61,40,,Yes,30,2,9999999999,Not at all,All the time
7236,77,46,,Yes,30,1,9999999999,Sometimes,All the time
7237,75,52,,Yes,35,1,9999999999,Not at all,All the time
7238,61,37,,Yes,20,2,9999999999,Not at all,All the time
7239,69,38,,Yes,32,2,80000,Not at all,Sometimes
7240,55,31,,Yes,24,4,9999999999,Not at all,All the time
7241,55,40,,Yes,33,13,9999999999,All the time,All the time
7242,49,45,4,Yes,30,2,9999999999,Not at all,Sometimes
7243,66,40,,Yes,30,2,9999999999,Not at all,Sometimes
7244,78,53,,Yes,40,3,9999999999,Not at all,Sometimes
7245,57,50,,Yes,40,3,9999999999,All the time,Not at all
7246,60,45,,Yes,25,1,100000,Not at all,All the time
7247,73,43,,Yes,30,2,9999999999,Not at all,All the time
7248,82,48,,Yes,20,3,9999999999,Sometimes,All the time
